[2024-10-24 15:25:33] debug: 	zh:ember:ezsp: ===> [FRAME: ID=273:"IMPORT_TRANSIENT_KEY" Seq=51 Len=30]
[2024-10-24 15:32:50] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=72 Len=37]
[2024-10-24 15:32:50] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler(): callback called with: [type=UNICAST], [apsFrame={"profileId":260,"clusterId":25,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":44}], [packetInfo:{"senderShortId":16239,"senderLongId":"0xFFFFFFFFFFFFFFFF","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":-33,"lastHopTimestamp":0}], [messageContents=013201000b10140106240001]
[2024-10-24 15:32:50] debug: 	zh:controller: Data is from unknown device with address '16239', skipping...
[2024-10-24 15:33:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2024-10-24 15:33:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=1](frmRx=1) Added to rxQueue
[2024-10-24 15:33:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=1)
[2024-10-24 15:33:00] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=72 Len=37]
[2024-10-24 15:33:00] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler(): callback called with: [type=UNICAST], [apsFrame={"profileId":260,"clusterId":25,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":45}], [packetInfo:{"senderShortId":16239,"senderLongId":"0xFFFFFFFFFFFFFFFF","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":-34,"lastHopTimestamp":0}], [messageContents=013301000b10140106240001]
[2024-10-24 15:33:00] debug: 	zh:controller: Data is from unknown device with address '16239', skipping...
[2024-10-24 15:33:10] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:10] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2024-10-24 15:33:10] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=2](frmRx=2) Added to rxQueue
[2024-10-24 15:33:10] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=1)
[2024-10-24 15:33:10] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=72 Len=37]
[2024-10-24 15:33:10] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler(): callback called with: [type=UNICAST], [apsFrame={"profileId":260,"clusterId":25,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":46}], [packetInfo:{"senderShortId":16239,"senderLongId":"0xFFFFFFFFFFFFFFFF","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":-32,"lastHopTimestamp":0}], [messageContents=013401000b10140106240001]
[2024-10-24 15:33:10] debug: 	zh:controller: Data is from unknown device with address '16239', skipping...
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=3](frmRx=3) Added to rxQueue
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=1)
[2024-10-24 15:33:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=72 Len=18]
[2024-10-24 15:33:20] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler(): callback called with: [source=16239], [sourceEui=0x001788010dabce8f], [lastHopLqi=255], [lastHopRssi=-33], [relayCount=0], [relayList=]
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=4](frmRx=4) Added to rxQueue
[2024-10-24 15:33:20] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=1)
[2024-10-24 15:33:20] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=72 Len=37]
[2024-10-24 15:33:20] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler(): callback called with: [type=UNICAST], [apsFrame={"profileId":260,"clusterId":25,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":47}], [packetInfo:{"senderShortId":16239,"senderLongId":"0xFFFFFFFFFFFFFFFF","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":-32,"lastHopTimestamp":0}], [messageContents=013501000b10140106240001]
[2024-10-24 15:33:20] debug: 	zh:controller: Data is from unknown device with address '16239', skipping...
[2024-10-24 15:33:21] debug: 	z2m: Saving state to file /app/data/state.json
[2024-10-24 15:33:21] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload 'offline'
[2024-10-24 15:33:21] info: 	z2m: Disconnecting from MQTT server
[2024-10-24 15:33:21] info: 	z2m: Stopping zigbee-herdsman...
[2024-10-24 15:33:21] debug: 	zh:controller: Disable joining
[2024-10-24 15:33:21] debug: 	zh:ember: ~~~> [ZCL BROADCAST apsFrame={"profileId":41440,"clusterId":33,"sourceEndpoint":242,"destinationEndpoint":242,"options":4416,"groupId":65533,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":1,"direction":1,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":77,"commandIdentifier":2}]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=54:"SEND_BROADCAST" Seq=73 Len=27]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=5](ackRx=1)
[2024-10-24 15:33:21] debug: 	z2m:mqtt: Received MQTT message on 'homeassistant/status' with data 'offline'
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=5](frmRx=5) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=54:"SEND_BROADCAST" Seq=73 Len=7]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ~~~> [SENT type=BROADCAST apsSequence=141 messageTag=24 status=OK]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=6](frmRx=6) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=73 Len=30]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler(): callback called with: [type=BROADCAST_LOOPBACK], [apsFrame={"profileId":41440,"clusterId":33,"sourceEndpoint":242,"destinationEndpoint":242,"options":256,"groupId":0,"sequence":141}], [packetInfo:{"senderShortId":0,"senderLongId":"0xFFFFFFFFFFFFFFFF","bindingIndex":255,"addressIndex":255,"lastHopLqi":255,"lastHopRssi":0,"lastHopTimestamp":0}], [messageContents=194d020a0000]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=107:"CLEAR_TRANSIENT_LINK_KEYS" Seq=74 Len=5]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=7](ackRx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=7](frmRx=7) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=107:"CLEAR_TRANSIENT_LINK_KEYS" Seq=74 Len=5]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=75 Len=7]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=0](ackRx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=4)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=0](frmRx=0) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=155:"ZIGBEE_KEY_ESTABLISHMENT_HANDLER" Seq=74 Len=14]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ezspZigbeeKeyEstablishmentHandler(): callback called with: [partner=0xffffffffffffffff], [status=TC_REQUESTER_VERIFY_KEY_TIMEOUT]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=1](frmRx=1) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=4)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=75 Len=6]
[2024-10-24 15:33:21] debug: 	zh:ember: [EzspPolicyId] SET 'TRUST_CENTER_POLICY' TO '2' with status=OK.
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=34:"PERMIT_JOINING" Seq=76 Len=6]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=2](ackRx=4)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=2](frmRx=2) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=5)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=34:"PERMIT_JOINING" Seq=76 Len=6]
[2024-10-24 15:33:21] debug: 	zh:ember: Permit joining for 0 sec. status=0
[2024-10-24 15:33:21] debug: 	zh:ember: ~~~> [ZDO PERMIT_JOINING_REQUEST BROADCAST to=65532 messageTag=2 messageContents=020001]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=54:"SEND_BROADCAST" Seq=77 Len=24]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=3](ackRx=5)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=6)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=3](frmRx=3) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=5)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=76 Len=6]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ezspStackStatusHandler(): callback called with: [status=ZIGBEE_NETWORK_CLOSED]
[2024-10-24 15:33:21] info: 	zh:ember: [STACK STATUS] Network closed.
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=4](frmRx=4) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=6)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=54:"SEND_BROADCAST" Seq=77 Len=7]
[2024-10-24 15:33:21] debug: 	zh:ember: ~~~> [SENT ZDO type=BROADCAST apsSequence=142 messageTag=2 status=OK
[2024-10-24 15:33:21] debug: 	zh:controller:database: Writing database to '/app/data/database.db'
[2024-10-24 15:33:21] debug: 	zh:controller: Creating coordinator backup
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=78 Len=5]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=5](ackRx=6)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=5](frmRx=5) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=7)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=78 Len=27]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=38:"GET_EUI64" Seq=79 Len=5]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=6](ackRx=7)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=6](frmRx=6) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=0)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=38:"GET_EUI64" Seq=79 Len=13]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=278:"GET_NETWORK_KEY_INFO" Seq=80 Len=5]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=7](ackRx=0)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=7](frmRx=7) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=1)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=278:"GET_NETWORK_KEY_INFO" Seq=80 Len=17]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=276:"EXPORT_KEY" Seq=81 Len=23]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=0](ackRx=1)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=0](frmRx=0) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=276:"EXPORT_KEY" Seq=81 Len=25]
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: ===> [FRAME: ID=276:"EXPORT_KEY" Seq=82 Len=23]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=1](ackRx=2)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=1](frmRx=1) Added to rxQueue
[2024-10-24 15:33:21] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=3)
[2024-10-24 15:33:21] debug: 	zh:ember:ezsp: <=== [FRAME: ID=276:"EXPORT_KEY" Seq=82 Len=25]
[2024-10-24 15:33:21] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash: ASH COUNTERS since last clear:
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Total frames: RX=50, TX=74
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Cancelled   : RX=0, TX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   DATA frames : RX=50, TX=24
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   DATA bytes  : RX=934, TX=422
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Retry frames: RX=0, TX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   ACK frames  : RX=0, TX=50
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   NAK frames  : RX=0, TX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   nRdy frames : RX=0, TX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   CRC errors      : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Comm errors     : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Length < minimum: RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Length > maximum: RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Bad controls    : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Bad lengths     : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Bad ACK numbers : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Out of buffers  : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Retry dupes     : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   Out of sequence : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash:   ACK timeouts    : RX=0
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash: Port closed.
[2024-10-24 15:33:21] info: 	zh:ember:uart:ash: ======== ASH stopped ========
[2024-10-24 15:33:22] info: 	zh:ember:ezsp: ======== EZSP stopped ========
[2024-10-24 15:33:22] info: 	zh:ember: ======== Ember Adapter Stopped ========
[2024-10-24 15:33:22] info: 	z2m: Stopped zigbee-herdsman
[2024-10-24 15:33:22] info: 	z2m: Stopped Zigbee2MQTT
